Rapport sur le planning individuel,,SG_fichier pour LM Planning individuel full periode de planif,,,,,,,
Période (dates) :,,6/26/17 - 7/9/17,,,,,,,
Site,Fuseau horaire,Equipe,ID employé,Agent,Date,Heures payées,Etat du planning,Heure de début :,Heure de fin :
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,07 Repas 5h,1:00 PM,1:57 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,Sortant S2,1:57 PM,3:15 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,Entrant S2,3:15 PM,4:15 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,10 Pause AM,4:15 PM,4:30 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,Email S2,4:30 PM,5:15 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,Chat S2,5:15 PM,6:15 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,Sortant S2,6:15 PM,7:15 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,6/27/17,8:48,SG- Tel3933_SG- CRC Marseille,8:15 AM,6:00 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,Entrant S2,8:15 AM,11:00 AM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,05 Pause Matin,11:00 AM,11:15 AM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,Entrant S2,11:15 AM,12:20 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,07 Repas 5h,12:20 PM,1:17 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,Entrant S2,1:17 PM,3:30 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,10 Pause AM,3:30 PM,3:45 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,Entrant S2,3:45 PM,6:00 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,6/28/17,,Jour de repos,,
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,6/29/17,9:03,SG- Tel3933_SG- CRC Marseille,9:00 AM,7:00 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,Entrant S2,9:00 AM,11:55 AM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,05 Pause Matin,11:55 AM,12:10 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,Entrant S2,12:10 PM,1:00 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,07 Repas 5h,1:00 PM,1:57 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,Entrant S2,1:57 PM,5:00 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,10 Pause AM,5:00 PM,5:15 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,Entrant S2,5:15 PM,7:00 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,6/30/17,8:48,"SG- Campagne Sortant_SG- CRC Marseille, SG- Tel3933_SG- ",8:00 AM,5:45 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,Sortant S2,8:00 AM,9:15 AM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,05 Pause Matin,9:15 AM,9:30 AM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,Sortant S2,9:30 AM,9:45 AM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,Entrant S2,9:45 AM,11:45 AM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,Sortant S2,11:45 AM,12:55 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,07 Repas 5h,12:55 PM,1:52 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,Entrant S2,1:52 PM,3:15 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,10 Pause AM,3:15 PM,3:30 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,Chat S2,3:30 PM,4:15 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,Entrant S2,4:15 PM,5:45 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,7/1/17,3:48,"SG- Campagne Sortant_SG- CRC Marseille, SG- Tel3933_SG- ",8:15 AM,12:03 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,Sortant S2,8:15 AM,10:15 AM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,Entrant S2,10:15 AM,12:03 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,7/2/17,,Jour de repos,,
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,7/3/17,8:48,"SG- Campagne Sortant_SG- CRC Marseille, SG- Tel3933_SG- ",8:30 AM,6:15 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,Sortant S2,8:30 AM,9:45 AM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,Chat S2,9:45 AM,10:40 AM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,05 Pause Matin,10:40 AM,10:55 AM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,Entrant S2,10:55 AM,11:50 AM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,07 Repas 5h,11:50 AM,12:47 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,Entrant S2,12:47 PM,3:00 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,10 Pause AM,3:00 PM,3:15 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,Entrant S2,3:15 PM,3:45 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,Chat S2,3:45 PM,4:45 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,Sortant S2,4:45 PM,6:15 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,7/4/17,8:48,SG- Tel3933_SG- CRC Marseille,8:30 AM,6:15 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,Entrant S2,8:30 AM,10:25 AM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,05 Pause Matin,10:25 AM,10:40 AM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,Entrant S2,10:40 AM,12:15 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,07 Repas 5h,12:15 PM,1:12 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,Entrant S2,1:12 PM,3:45 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,10 Pause AM,3:45 PM,4:00 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,Entrant S2,4:00 PM,6:15 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,7/5/17,,Jour de repos,,
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,7/6/17,9:03,"SG- Tel3933_SG- CRC Marseille, SG- Chat Marseille, SG- Email ",8:00 AM,6:00 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,Entrant S2,8:00 AM,9:00 AM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,05 Pause Matin,9:00 AM,9:15 AM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,Entrant S2,9:15 AM,11:40 AM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,07 Repas 5h,11:40 AM,12:37 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,Chat S2,12:37 PM,1:45 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,Email S2,1:45 PM,3:00 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,Chat S2,3:00 PM,3:15 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,10 Pause AM,3:15 PM,3:30 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,Chat S2,3:30 PM,4:00 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,Email S2,4:00 PM,5:00 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,Chat S2,5:00 PM,6:00 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,7/7/17,8:33,SG- Tel3933_SG- CRC Marseille,8:00 AM,5:30 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,Entrant S2,8:00 AM,9:00 AM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,05 Pause Matin,9:00 AM,9:15 AM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,Entrant S2,9:15 AM,12:10 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,07 Repas 5h,12:10 PM,1:07 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,Entrant S2,1:07 PM,4:00 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,10 Pause AM,4:00 PM,4:15 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,Entrant S2,4:15 PM,5:30 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,7/8/17,3:48,"SG- Campagne Sortant_SG- CRC Marseille, SG- Chat Marseille",8:00 AM,11:48 AM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,Sortant S2,8:00 AM,10:30 AM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,,,Chat S2,10:30 AM,11:48 AM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_060,UK_Agent UK_Agent_060,7/9/17,,Jour de repos,,
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,6/26/17,9:03,"SG- Campagne Sortant_SG- CRC Marseille, SG- Tel3933_SG- ",8:00 AM,6:00 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,Sortant S2,8:00 AM,9:45 AM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,Entrant S2,9:45 AM,10:40 AM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,05 Pause Matin,10:40 AM,10:55 AM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,Entrant S2,10:55 AM,12:55 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,07 Repas 5h,12:55 PM,1:52 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,Entrant S2,1:52 PM,3:15 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,10 Pause AM,3:15 PM,3:30 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,Entrant S2,3:30 PM,4:45 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,Sortant S2,4:45 PM,6:00 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,6/27/17,,Jour de repos,,
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,6/28/17,8:48,SG- Tel3933_SG- CRC Marseille,8:30 AM,6:15 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,Entrant S2,8:30 AM,11:15 AM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,05 Pause Matin,11:15 AM,11:30 AM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,Entrant S2,11:30 AM,1:15 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,07 Repas 5h,1:15 PM,2:12 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,Entrant S2,2:12 PM,3:00 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,10 Pause AM,3:00 PM,3:15 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,Entrant S2,3:15 PM,6:15 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,6/29/17,8:33,SG- Tel3933_SG- CRC Marseille,8:30 AM,6:00 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,Entrant S2,8:30 AM,9:30 AM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,05 Pause Matin,9:30 AM,9:45 AM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,Entrant S2,9:45 AM,11:50 AM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,07 Repas 5h,11:50 AM,12:47 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,Entrant S2,12:47 PM,3:00 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,10 Pause AM,3:00 PM,3:15 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,Entrant S2,3:15 PM,6:00 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,6/30/17,8:48,SG- Tel3933_SG- CRC Marseille,8:30 AM,6:15 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,Entrant S2,8:30 AM,9:30 AM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,05 Pause Matin,9:30 AM,9:45 AM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,Entrant S2,9:45 AM,12:20 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,07 Repas 5h,12:20 PM,1:17 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,Entrant S2,1:17 PM,4:30 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,10 Pause AM,4:30 PM,4:45 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,Entrant S2,4:45 PM,6:15 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,7/1/17,3:48,"SG- Campagne Sortant_SG- CRC Marseille, SG- Tel3933_SG- ",8:15 AM,12:03 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,Entrant S2,8:15 AM,10:00 AM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,Sortant S2,10:00 AM,11:00 AM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,Entrant S2,11:00 AM,12:03 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,7/2/17,,Jour de repos,,
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,7/3/17,8:33,"SG- Campagne Sortant_SG- CRC Marseille, SG- Tel3933_SG- ",9:45 AM,7:15 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,Entrant S2,9:45 AM,11:00 AM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,Sortant S2,11:00 AM,11:15 AM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,05 Pause Matin,11:15 AM,11:30 AM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,Sortant S2,11:30 AM,12:15 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,07 Repas 5h,12:15 PM,1:12 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,Email S2,1:12 PM,2:15 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,Sortant S2,2:15 PM,4:30 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,10 Pause AM,4:30 PM,4:45 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,Sortant S2,4:45 PM,5:00 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,Email S2,5:00 PM,6:00 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,Sortant S2,6:00 PM,7:15 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,7/4/17,,Jour de repos,,
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,7/5/17,8:48,"SG- Campagne Sortant_SG- CRC Marseille, SG- Tel3933_SG- ",9:00 AM,6:45 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,Entrant S2,9:00 AM,11:55 AM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,05 Pause Matin,11:55 AM,12:10 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,Entrant S2,12:10 PM,1:30 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,07 Repas 5h,1:30 PM,2:27 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,Entrant S2,2:27 PM,3:30 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,10 Pause AM,3:30 PM,3:45 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,Sortant S2,3:45 PM,4:30 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,Entrant S2,4:30 PM,5:45 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,Sortant S2,5:45 PM,6:45 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,7/6/17,8:48,SG- Tel3933_SG- CRC Marseille,8:45 AM,6:30 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,Entrant S2,8:45 AM,11:00 AM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,05 Pause Matin,11:00 AM,11:15 AM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,Entrant S2,11:15 AM,12:15 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,07 Repas 5h,12:15 PM,1:12 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,Entrant S2,1:12 PM,4:45 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,10 Pause AM,4:45 PM,5:00 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,Entrant S2,5:00 PM,6:30 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,7/7/17,9:03,"SG- Tel3933_SG- CRC Marseille, SG- Chat Marseille, SG- Email ",8:45 AM,6:45 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,Entrant S2,8:45 AM,11:15 AM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,05 Pause Matin,11:15 AM,11:30 AM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,Entrant S2,11:30 AM,12:20 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,07 Repas 5h,12:20 PM,1:17 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,Entrant S2,1:17 PM,4:30 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,Email S2,4:30 PM,4:45 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,10 Pause AM,4:45 PM,5:00 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,Email S2,5:00 PM,5:45 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,Chat S2,5:45 PM,6:45 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,7/8/17,3:48,SG- Tel3933_SG- CRC Marseille,8:15 AM,12:03 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,,,Entrant S2,8:15 AM,12:03 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_061,UK_Agent UK_Agent_061,7/9/17,,Jour de repos,,
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_062,UK_Agent UK_Agent_062,6/26/17,9:03,"SG- Campagne Sortant_SG- CRC Marseille, SG- Tel3933_SG- ",9:15 AM,7:15 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_062,UK_Agent UK_Agent_062,,,Entrant S2,9:15 AM,10:45 AM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_062,UK_Agent UK_Agent_062,,,05 Pause Matin,10:45 AM,11:00 AM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_062,UK_Agent UK_Agent_062,,,Entrant S2,11:00 AM,12:30 PM
SG- Site2,ECT,SG_CRC Site2 TC2 4.5j,UK_Agent_062,UK_Agent UK_Agent_062,,,Sortant S2,12:30 PM,1:55 PM
